label,content_segmented,label1
0,新世界 百货 日 消费 满 DIGIT ， 一款 惊爆 大礼 送 不停 ！ 珠宝 类 商品 指定 额度 即可 NAMEPLACE 海参 礼品 。 祝贺 全体 员工 新年快乐 、 羊年 万事如意 NAME 。 感谢 新世界 购物 体验 ， 期待 未来 为您服务 !,
0,美团 外卖 已 送达 ， 请 2 小时 内 确认 。,
0,来到 魔 都 上海 ， 东方明珠 塔 去 攀登 ！,
1,您好 ， 贷款 公司 员工 。 资金 ？ 提供 低利率 快速 贷款 服务 。 同意 下载 融汇 APP ， 轻松 申请 批准 。 请 中 输入您 身份证 号码 建行 卡 绑定 操作步骤 借款 流程 即可 成功 获取 款项 。,贷款、代办信用卡类
0,易 服务平台 ， 二手车 中介 、 竞拍 、 寄售 、 保底 代销 、 代办 业务,
0,包裹 已 到达 ， 请 携带 有效证件 菜鸟 驿站 提取 编号 XXXX 货物 。 X 天未 领取 需 退回 保管 承担 存放 费 】 + 违约 心 消息 www ． PPT 作品 创作 代码证 下载 地址 【 违反 收费 标备 发生 此任 信息 （ 电话 ： XXX - XXXXXXXX ） ， 联系人 王小姐 。,
0,尊敬 用户 ， 欢迎您 致电 CELLPHONE 。 推荐 彩铃 订购 服务 : 敬 女人 资费 DIGIT 元 、 老婆 二炮 手 主题曲 NAME 资费 DIGIT 元 说谎 林宥 嘉 资费 DIGIT 元 热门 歌曲 供 选择 下载 ！ 回复 任意 数字 即可 预订 操作 ， 感谢您 支持 信任 !,
1,您好 ， 支付宝 客户服务 热线 。 发现 账户 平台 上 信誉 。 查询 ， 平台 上 贷款 记录 导致 。 解决 恢复 状态 ， 添加 QQ号 码 两个 特定 群组 中以 进一步 沟通 。 请 提供 准确 账号 信息 尽快 操作 ！ 谢谢 配合 支持 工作 ！,冒充客服服务
0,您好 ， 感谢您 关注 PLACE 皮草 展 。 本次 活动 PLACE 晨报 晚报 携手 举办 ； 指定 银都 酒店 高档 水貂 皮衣 全场 折价 销售 中 ！ 电话 ： CELLPHONE 。 如需 退订 请 回复 TD 。,
0,新年 送礼 ， 想要 新意 ？ 这家 店 定制 姓名 专属 礼品盒 ！ 折起 包邮哥 联合 NAME 品牌 大牌 官方 独家 设计 制作 新年礼物 神器 上线 。 采购 还 满 DIGIT 元返 DIGIT 元 优惠券 ~ 号 称号 店 精选 商品 前来 选购 ! 快 下单 体验 ～,
1,朋友 ， 急事 帮忙 。 ， 帮别人 刷 信用卡 花 套现 ， 卡 限额 再 转账 。 希望 帮 转 钱 ， 我会 二十 手续费 感谢 。 尽快 别人 钱 还 上 。 ， 操作,冒充领导、熟人类
0,尊敬 客户 ， 顺丰 快递 已 到达 [ 具体地址 ] ， 请 取件 码 前往 领取 。 如需 疑问 ， 随时 特别 提醒 ： 确保 快件 准确 送达 交付给 带来 不便 敬请 谅解 ！,
1,您好 ， 招商银行 客服 。 请问 贷款 需求 ？ 提供 低利率 、 快速 审批 贷款 服务 。 申请 贷款 更 信息 ， 请 添加 微 信号 官方 群组 详细 咨询 操作 指导 。 确保您 账户 个人隐私 保护措施 到位 ， 网站 上 填写 正确 卡 账号 信息 审核 后 顺利 放款 指定 银行卡 中 。 请 核对 填写 信息 金额 正确 无误 后 再 提交 转账 请求 确保 资金 账 效果 最大化 ！,贷款、代办信用卡类
0,沈阳 欢迎您 ， 愿 旅程 充满 惊喜 欢乐 ！,
0,饿 推荐 ， 美味 送达 家门口 ！ 更 优惠 。,
0,亲爱 好消息 ， 法国 峰 尚美 内衣 品牌 厂家 ， x 月 xx - xx 号 店来 做 推广 内衣 品牌 ， 到时候 厂家 ， 会带 很多 漂亮 内衣 塑 身体 雕 ， 美容院 搞 试穿 活动 ， 请 到时候 店里 试穿 内衣 ， 试穿 后 喜不喜欢 ， 满 不 满意 ， 买 不 买 都 无所谓 。 都 会 送 一条 价值 xxx 元 精美 竹纤维 底裤 ， 感谢 试穿 ！ 亲 ， 请 带上 好 伙伴 ， 好 姐妹 ， 同事,
0,尊敬 会员 / 股民 您好 ！ PLACE 百货 百年 庆 暨 折起 五千万 红利 券赠 活动 。 积分 兑换 家电 返现 优惠 超市 满额 赠送 劵 机会 ! 疑问 退订 请 回复 信息 操作 . PLACE 期待 光临 ~,
1,你好 ， 京东 金融 客服 人员 。 平台 上 账户 借款 记录 。 利率 过高 ， 来说 不太 划算 。 建议您 尽快 关闭 高息 贷款 账号 更 利息支出 降低 债务 负担 。 操作 更 信息 请 随时 竭诚 为您服务,贷款、代办信用卡类
0,感谢您 致电 昆明 佐伊 化妆品 公司 ！ 公司 创建 xxxx 年 ， 主营 祛斑 、 生殖 、 养生 、 丰胸 、 减肥 特色 项目 ； 佐伊 携百人 服务 团队,
1,你好 ， 招商网 贷 客服 。 请问 贷款 需求 ？ 提供 方便快捷 服务 。 申请 贷款 请 回复 ， 会 安排 专人 指导 操作 流程 过程 ！ 填写 卡 信息 时 仔细 核对 确保 无误 会 导致 贷款 冻结 账 情况 发生 ～ 客户 指定 账户 转账 办理 业务 有人 名义 索要 个人信息 银行 账号密码 敏感 信息 请 轻易 取得联系 确认 身份 后 再 做,贷款、代办信用卡类
0,您好 ， 感谢您 [ PLACE ] 支持 。 年复一年 ， [ 真情 ] ， 致力于 提供 最 优质 服务 产品 。 [ DIGIT 亿 无线 PLACE 券 大放送 活动 即将来临 ！ 银牌 会员 享受 更 优惠 ~ 感兴趣 ， 参加 趴来 袭 活动 ! ] 。 回复 td 退订 短信 促销 信息 请 随时 客服 人员 祝您 生活 愉快 ~ [ 笑脸 ] ( URL9qWECHAT ),
0,妖精 口袋 DIGIT 全场 买 送 夏装 新品 消费 前有 赠品 校服 套装 NAME 签名 书 提前 购物车 戳 网址 af 回退 。 ： ‘ 妖精 ’ 品牌 商品 袋 （ 商场 网店 ） 里 购买 东西 都 夏日 新装 优惠 。 只 需 支付 时 金额 一套 学校 制服 本书 签名版 书籍 机会 优先 物品 放入 购物车 内 ！ 。,
0,感谢您 致电 派 NAME 建材 商行 ， 更 优质 服务 回报 厚爱 。 地址 攀枝花 NAME 家居 广场 号 ； 电话 PHONE 。,
0,尊敬 用户 ， 您好 ！ 即日起 月 DIGIT 日 期间 关注 天翼 流量 DIGIT 微信 公众 号 。 首次 成功 绑定 电信 手机号 即可 获赠 DIGITm 本地 流量 每月 NAME 份 先到 先得 送 完 为止 详询 URL,
0,尊敬 客户 ， 即日起 发送 DIGIT DIGIT 开通 元 流量 包 即可 额外 赠送 m 三个 月 。 更 享受 营业厅 充 话费 活动 充值 赠 、 充值 赠 充值 赠 （ 数字 想要 表达 填写 ） 。 中国移动,
0,淘宝 简 尚衣 阁店 袭 ！ 全场 折起 满 DIGIT 减 DIGIT 再 返元 。 抢购 ： [ URL ] 退订 回 TD 欢迎光临 店铺 ~,
0,新年快乐 ！ 五星 商厦 购物 享受 服饰 类低 折 优惠活动 。 会员 指定 地点 免费 领取 DIGITDIGIT 元开 年 礼包 一份 ~ 机会 赢取 新年 彩票 头彩 ! 五星 乐和金盛 元月 日 期待 光临 ， 辞旧迎新 好时机 错过 ～,
0,二十周年 庆 工厂 直销 会 月 来临 ， DIGIT 寸 冰箱 、 彩电 热水器 产品 销量 优先 ！ 抢购 地点 梵天 寺 门口 。 海尔 同行 !,
0,尊敬 用户 ， 欢迎您 拨打 CELLPHONE 。 推荐 彩铃 资费 方案 供选择 订购 ： [ 热门 推荐 ] 编号 下载 费用 DIGIT 元 ； [ 爱 NAME ] 医生 NAME 费用 均 DIGIT 元 / 分钟 （ 不 含 通讯费 ） 。 回复 任意 数字 即可 预订 更 详情请 致电 客服热线 ： （ 电话号码 ） 感谢您 ！,
1,您好 ， 贷款 公司 工作人员 。 资金 需求 ， 提供 快速 、 便捷 贷款 服务 。 申请 批准 额度 时间 ： 提现 之日起 30 天内 。 请 步骤 操作 提款 流程 ： 登录 微信 ； - 钱包 中 找到 XX 贷 ， 点击 后 点击 下方 菜单栏 中 按钮 页面 填写 相关 信息 。 ； 确认 信息 无误 提交 即可 ；,贷款、代办信用卡类
0,您好 ， NAME 礼包 DIGIT 号 到期 。 请 点击 URL 查看 已 领取 好好 全 品类 数字 元券 ？ 请 浪费 。 [ url ] 回 TD 退订 ] ( https : / / www . . / check digi = % E5% B0% 86 & code = PLACE ) 。 如需 取消 订阅 ， 回复 T 即可 退出 。 ( 链接 示例 地址 ),
0,亲爱 客户 ， 韵 达 快递 已 到达 。 请 取件 码 领取 包裹 ！ 祝您 生活 愉快 ~,
1,您好 ， 招联 金融 工作人员 。 提供 无息贷款 服务 。 申请 初步 审核 批准 额度 XX 元 无息贷款 资格 。 提高 最终 授信 金额 审批 通过率 ， 指定 账户 转账 增加 信用度 流水 记录 证明 材料 提升 综合 评分 后 才能 成功 放款 银行卡 上 . 请 指示 操作 ： 资金 转入 指定 银行账号 中 验证 流程 即可 解冻 该笔 款项 所贷 金额 一并 发放 储蓄卡 里 疑问 进一步 更 信息 随时,贷款、代办信用卡类
1,你好 ， 满 梦园 ？ 公安机关 民警 。 发现 身份 信息 泄露 ， 涉嫌 诈骗 活动 。 协助 调查 此事 。 请 下载 teams app 交流 。 谢谢 配合 ！,冒充公检法及政府机关类
0,今晚 唯品 会 周年 庆 ， 红包 减 X 亿 ！ 千家 品牌 同贺 盛典 。 错过 遗憾 ~ 如需 退订 请 回复 TD 短信 即可 ~ [ 年度 活动 ],
1,您好 ， 招商银行 贷款 专员 。 请问 近期 资金 需求 ？ 一款 优惠 信贷 产品 提供 。 官方 APP 申请 操作 ， 方便快捷 需 金额 。 确保您 信息安全 隐私 保护 ， 确认 个人信息 审核 流程 。 请 微信 中 扫描 提供 二维码 下载 浦发 APP 注册 账号 后 首页 点击 按钮 填写 相关 信息 提交 等待 审批 即可 。 疑问 随时欢迎 ！,贷款、代办信用卡类
0,尊敬 用户 ， 您好 ！ 感谢您 中国移动 支持 。 很 推荐 家 宽带 促销 活动 ！ 只 需 每月 元 即可 享受 DIGITm 高速 宽带 无限 时 体验 有线 数字电视 服务 （ 月租 XX 元 / 月 ） 。 首个 月 还 赠送 GB 本地 流量 家庭成员 间 免费 互打 功能 ~ 价值 元 智能 机顶盒 九大 超值 福利 领办 方式 请 回复 办理 拨打 热线电话 XXX - XXXX - XXXX 工作人员 确认 谢谢您 关注 祝您 生活 愉快 工作 顺利 中国移动,
0,亲爱 会员 您好 ！ 新品 七匹狼 男装 秋款 夹克 t 恤 优惠活动 。 DIGIT 元起 价格 实惠 ~ URL 链接 退订 后 购买 享受 特惠 价格 。 疑问请 回复 n 即可 客服 人员 解答 疑惑 ~ ~ 期待 光临 !,
0,尊敬 求职者 ， 您好 ！ 万科 物业 PLACE 分公司 诚邀 。 提供 会计 、 客服 管家 全职 岗位 月薪 DIGITDIGIT 元 ； 实习生 岗位 DIGIT 元 / 天 额外 补助 五险 一金 年 假 工作餐 待遇 优渥 。 请 尽快 拨打 报名 电话 工作 机会 不 容错过 ！,
1,尊敬 用户 ， 您好 ！ 申通 物流 客服 。 很 抱歉 通知 ， 原因 导致 快递 遗失 。 解决 保护 利益 ， 建议您 添加 两个 QQ号 码 进一步 解决问题 。 成功 添加 好友 后 ， 全视通 会议 软件 取得联系 提供 解决方案 服务 支持 。 下载 应用程序 过程 中请 关闭 提示 窗口 拒绝 授权 访问 权限 确保 顺利完成 操作 会话 连接起来 。 请 放心 任何人 泄露 个人信息 隐私 数据 敏感 信息内容 ；,冒充客服服务
0,聚美 洗护大 促来 ！ 满 D 减 DIGITNAME 资生堂 品牌 爱 拿下 。 七夕 甜蜜 陪伴 ~ 如需 退订 请 回复 TD ! 祝 聚 美的 优品 购物 愉快 ～,
0,良品 铺子 亲 特选 会员 专享 活动 ： DIGIT 月 日前 门店 任意 消费 即可 获赠 满 $ DIGIT 元减 $ 现金 劵 码 ， 请 优惠 仅限 转发 无效 。 如需 退订 更 信息 可回复 短信 TD 。 期待 参与 ！,
0,周末 ， 吃饭 看 电影吧 ！,
1,你好 ， 招商银行 客服 代表 。 账户 异常情况 ？ 不 微信来 操作 解决 加 下 微信,贷款、代办信用卡类
0,月 DIGIT 日 ， 女士们 来到 护肤品 品牌 店 。 提供 品牌 优质 护肤 产品 供 选择 购买 享受 优惠价格 ！ 特定 产品 搭配 感兴趣 寻求 更 低 价格 免单 机会 请 咨询 详情 店里 查阅 宣传 物料 获取 更 信息 ~ NAME,
0,尊敬 用户 ， 您好 ！ 感谢您 中国移动 服务 。 当月 累计 消费 DIGIT 元 人民币 （ 请 填写 金额 ） 。 话费 余额 DIGIT 元 人民币 （ 如需 充值 缴费 请 拨打 DIGIT 号键 操作 ） （ 疑问 随时 10086 转 人工 服务 热线 ） ， 手机 免费 分钟 数已 DIGIT 分钟 ； 剩余 本地 通话 、 网 内 流量 放心 包等 业务 详情 ： （ 情况 补充 数字 信息 ） 想 开通 更 流量 安心 包 相关 服务 增值 类 业务 可回复 序号 办理 。 （ 查询 月 账单 / 套餐 资费 信息 编辑 指令 发送至 机号码 即可 查看 。 ） 祝您 生活 愉快 ！,
0,亲爱 姐姐 您好 喜迎 魅力 女人 节 ， 姬美 美容院 酬谢 新老 顾客 特此 通告 : 活动 : 购买 身材 管理器 ， 送 全年 免费刷 瘦 减肥 ， 价值 xxxxx . 活动 二 : xxx 购买 xxx 代金券 ， x 月 x 日天 xxx% 抵 现金 ， 生日 当天 半价 购买 唯之魅 文胸 。 活动 三 : 老 顾客 带新 顾客 ， 送 诗丹 维格 健肤 养护 动力 面膜 ， 价值 xxx . 名额有限 ， 欲购从速 ， 先到 先得,
0,中赢 财富 集团 【 金 芝麻 】 专业 大型 房地产 企业 投融资 业务 ， 企业 搭建 投融资 平台 ， 企业 自我 造血 ， 快速 合法 低成本 融资,
1,"您好 ， 银联 委托 客服 代表 张兵 。 发现 京东 金融 贷款 利率 高于 人民 标准 水平 。 保护 权益 进一步 损失 ， 配合 解除 京东 白条 京东 金条 相关 协议 合同 ！ 请 指引 操作 ： 打开 微信 搜索 公众 号 "" 中国 反诈 中心 "" ， 关注 后 点击 底部 菜单栏 中 - 选择 。 弹出 页面 中 填写 姓名 、 手机号码 个人信息 完善 信息 提交 即可 登记 步骤 ； 下载 国家 反诈 APP 注册 登录 账号 ， 首页 后 来电 预警 板块 找到 相关 内容 开启 电话 权限 短信 权限 功能 !",冒充客服服务
1,您好 ， 京京 一站通 业务员 。 公司 提供 贷款 服务 解决 资金 。 只 下载 APP 填写 相关 资料 即可 申请 流程 。 先 支付 一笔 激活 费用 才能 提款 操作 ！ 疑问 需求 请 随时 我微 信号 ： xxxxxxxxx 电话号码 xxx - xxxxxxxx 。 希望 提供 更好 服务,贷款、代办信用卡类
0,安娜 spa 养生 会 祝 新 老 顾客 三八妇女节 ， 节日快乐 ！ 之际 购买 眼部 组合 ， 原价 xxxx 优惠价 ： xxx 元 一组 加送 春季 防敏 补水 卡 一张 ， 价值 xxx 元 ！ 老 顾客 带新 顾客 送 面部 精华 x 价值 xxx 元 ！ 因店 内 出现意外 服务 ， 现 临时 北河沿 小区 x 号楼 x 单元 x 楼 xxx 提供 服务,
0,尊敬 用户 ， 感谢您 联通 关注 支持 。 即将 到来 羊 年 里 ， 带来 一个 大机惠 ！ 想 购买 iPhone 价格 过高 等待时间 过长 ， 办理 联通 合约 计划 一个 不错 选择 ~ 月 付低 XX 元起 （ 金额 需求 套餐 差异 ） ， 可返 XXX 元 数字 话费 优惠活动 中 ！ （ 请 返还 规则 条件 ） 还 提供 货源 有限 情况 下 预购 服务 ， （ 提醒 用户 提前 预约 咨询 确保 需 产品 服务 ） 。 请 尽快 ！ 点击 链接 预定 页面 ： （ URL 地址 ）,
0,亲爱 会员 ， 走秀网 精选 值得 入手 经典 单品 SW00 长靴 NAME 大衣 。 下单 享受 折 上 优惠 满减 活动 省 一千五 ！ 疑问 退订 服务 请 回复 短信 。 期待 光临 !,
0,今晚 DIGIT 旗舰店 秒杀 活动 ！ 买 充电 宝送 豪车 七轮 抢购 。 赶紧 猛 戳 URL 参加 !,
1,村 书记 ， 村里 资金 流动 。 正好 一笔 工程 款项 结算 ， 先帮 转账 操作 ？ 事情 好 ， 我会 钱款 转回 。 请 王老板 告知 相关 账号 。 谢谢 ！,冒充领导、熟人类
0,您好 ， 这是 限时 购 苹果 手机 优惠活动 。 发送 短信 G99 指定 号码 即可 参与 办理 苹果 手机 Plusg 系列 赠送 话费 服务 ！ 仅 收到 信息 客户 参加 此次 营销 活动 ； 详情请 咨询 专属 手机 经理 NAME / 女士 （ 联系电话 ： CELLPHONE09 ） 。 需 携带 现金 机主 身份证 前往 位于 团结 PLACE 科技 五路 十字 交汇处 米 DIGIT 路 终点站 省 信息化 中心 现场 确认 购买 手续 ~,
0,尊敬 客户 ， 截至 [ 月 日 ] ， 本月 未 流量 包 领取 特权 。 联通 NAME 中 ， [ DIGITm ] 流量 数据 还 可用 。 [ 点击 URL 即可 流量 包 ] 。 ， 尊贵 会员 等级 升至 LV 后 ， 享受 每月 自动 [ DIGITm ] 数据包 权益 ！ 快 赚取 更 免费 流量 ： [ 点击 链接 加速 成长 获取 专属 福利 ] 。,
0,【 隆华 广场 】 售楼部 乔迁 有礼 ， xxxx 元 / ㎡,
1,尊敬 用户 ， 您好 ！ 京东 客服 。 得知 购买 洗衣机 运输 过程 中 发生 损坏 ， 抱歉 带来 不便 。 解决 ， 人工 理赔 。 请 下载 一个 名为 上课 宝云 课堂 手机 平台 ； 点击 屏幕 上 链接 在线 客服 沟通 ； 微信 扫码 一个 聊天 界面 中 填写 银联 信息 转账 操作 即可 解决问题 亲 ~ 疑问 进一步 协助 请 随时 我方 工作人员 ～,冒充客服服务
1,您好 ， 京东 金融 客服 。 账户 异常 。 下载 客服 APP 操作 。 请 点击 / 扫描 链接 安装 ， 客服 人员 会 指导 后续 操作 。 步骤 后 ， 会以 理由 转账 证明 还款 能力 解除 锁定 目的 . 请 务必 确认 对方 身份 意图 再 下 一步 交易 损失,贷款、代办信用卡类
1,你好 ， 浦发 旗下 公司 贷款 专员 。 产品 感兴趣 添加 微 信号 进一步 沟通 。 确保 账户 顺利 放款 ， 步骤 操作 ： 登录 提供 网站 链接 一个 借款 平台 ； 提示 输入 相关 信息 验证 身份 操作 ； 确认 无误 后 提交 申请 即可 流程 办理 过程 非常简单 快捷 ！ 疑问 请 随时 客服 人员 竭诚 服务,贷款、代办信用卡类
0,您好 ！ NAME 居 实业 装饰 公司 咨询 顾问 。 一家 集 设计 施工 一体 专业 公司 ， 拥有 多名 资深 设计师 项目经理 . 质量 一流 、 服务 一流 ， 创造 格调 品味 爱家 。 免费 咨询服务 或量 房 设计 请 回复 1 ， 如需 更 信息 来电 ： PHONE 。 打扰 敬请 谅解 !,
